CycID
NCU04039
NCU04047
NCU04054
NCU04065
NCU04066
NCU04068
NCU04082
NCU04089
NCU04090
NCU04111
NCU04128
NCU04138
NCU04156
NCU04162
NCU04165
NCU04170
NCU04179
NCU04182
NCU04189
NCU04192
NCU04196
NCU04237
NCU04238
NCU04247
NCU04251
NCU04264
NCU04266
NCU04267
NCU04270
NCU04281
NCU04287
NCU04293
NCU04295
NCU04298
NCU04316
NCU04319
NCU04327
NCU04333
NCU04336
NCU04342
NCU04343
NCU04348
NCU04351
NCU04354
NCU04368
NCU04371
NCU04378
NCU04381
NCU04382
NCU04388
NCU04396
NCU04402
NCU04407
NCU04412
NCU04415
NCU04446
NCU04448
NCU04455
NCU04462
NCU04463
NCU04466
NCU04473
NCU04478
NCU04485
NCU04491
NCU04507
NCU04510
NCU04513
NCU04521
NCU04533
NCU04543
NCU04544
NCU04545
NCU04603
NCU04605
NCU04622
NCU04636
NCU04646
NCU04669
NCU04674
NCU04675
NCU04718
NCU04723
NCU04744
NCU04766
NCU04775
NCU04815
NCU04827
NCU04830
NCU04832
NCU04834
NCU04837
NCU04847
NCU04861
NCU04872
NCU04886
NCU04898
NCU04908
NCU04914
NCU04927
NCU04940
NCU04952
NCU04959
NCU04963
NCU04994
NCU05004
NCU05005
NCU05036
NCU05038
NCU05040
NCU05044
NCU05049
NCU05056
NCU05058
NCU05066
NCU05069
NCU05079
NCU05084
NCU05107
NCU05137
NCU05138
NCU05142
NCU05143
NCU05148
NCU05149
NCU05161
NCU05170
NCU05182
NCU05189
NCU05200
NCU05227
NCU05229
NCU05239
NCU05248
NCU05259
NCU05276
NCU05285
NCU05287
NCU05288
NCU05289
NCU05290
NCU05302
NCU05304
NCU05314
NCU05321
NCU05349
NCU05364
NCU05368
NCU05373
NCU05386
NCU05392
NCU05404
NCU05433
NCU05458
NCU05485
NCU05491
NCU05493
NCU05501
NCU05517
NCU05524
NCU05525
NCU05535
NCU05542
NCU05552
NCU05557
NCU05567
NCU05579
NCU05588
NCU05589
NCU05592
NCU05596
NCU05598
NCU05623
NCU05627
NCU05641
NCU05644
NCU05650
NCU05652
NCU05703
NCU05716
NCU05721
NCU05732
NCU05735
NCU05755
NCU05756
NCU05758
NCU05766
NCU05767
NCU05773
NCU05774
NCU05777
NCU05780
NCU05782
NCU05788
NCU05821
NCU05829
NCU05830
NCU05838
NCU05852
NCU05865
NCU05873
NCU05882
NCU05883
NCU05885
NCU05886
NCU05889
NCU05894
NCU05897
NCU05901
NCU05921
NCU05936
NCU05938
NCU05945
NCU05958
NCU05960
NCU05965
NCU05974
NCU05976
NCU05981
NCU05984
NCU05985
NCU05992
NCU05999
NCU06000
NCU06001
NCU06006
NCU06023
NCU06038
NCU06054
NCU06056
NCU06057
NCU06065
NCU06077
NCU06086
NCU06096
NCU06106
NCU06107
NCU06109
NCU06123
NCU06125
NCU06136
NCU06149
NCU06153
NCU06156
NCU06191
NCU06193
NCU06203
NCU06217
NCU06237
NCU06242
NCU06250
NCU06251
NCU06255
NCU06260
NCU06261
NCU06272
NCU06279
NCU06300
NCU06301
NCU06305
NCU06308
NCU06311
NCU06312
NCU06315
NCU06326
NCU06327
NCU06333
NCU06337
NCU06341
NCU06344
NCU06352
NCU06354
NCU06365
NCU06371
NCU06403
NCU06410
NCU06419
NCU06429
NCU06432
NCU06445
NCU06450
NCU06451
NCU06464
NCU06481
NCU06482
NCU06489
NCU06506
NCU06511
NCU06512
NCU06523
NCU06537
NCU06542
NCU06568
NCU06570
NCU06577
NCU06578
NCU06586
NCU06587
NCU06590
NCU06597
NCU06602
NCU06603
NCU06613
NCU06622
NCU06623
NCU06645
NCU06649
NCU06651
NCU06655
NCU06658
NCU06661
NCU06662
NCU06663
NCU06672
NCU06679
NCU06680
NCU06682
NCU06687
NCU06693
NCU06699
NCU06726
NCU06727
NCU06745
NCU06748
NCU06768
NCU06769
NCU06783
NCU06785
NCU06799
NCU06801
NCU06803
NCU06843
NCU06844
NCU06845
NCU06854
NCU06863
NCU06872
NCU06878
NCU06882
NCU06890
NCU06892
NCU06926
NCU06934
NCU06943
NCU06945
NCU06961
NCU06964
NCU06973
NCU06976
NCU06977
NCU06987
NCU06988
NCU06990
NCU06992
NCU07011
NCU07015
NCU07022
NCU07033
NCU07034
NCU07035
NCU07046
NCU07050
NCU07064
NCU07067
NCU07081
NCU07091
NCU07120
NCU07121
NCU07133
NCU07139
NCU07140
NCU07144
NCU07178
NCU07182
NCU07188
NCU07221
NCU07222
NCU07231
NCU07232
NCU07241
NCU07259
NCU07262
NCU07266
NCU07267
NCU07275
NCU07277
NCU07290
NCU07298
NCU07311
NCU07313
NCU07318
NCU07324
NCU07325
NCU07334
NCU07345
NCU07348
NCU07349
NCU07384
NCU07386
NCU07389
NCU07398
NCU07406
NCU07419
NCU07424
NCU07464
NCU07468
NCU07495
NCU07506
NCU07511
NCU07518
NCU07520
NCU07523
NCU07533
NCU07547
NCU07559
NCU07590
NCU07613
NCU07661
NCU07663
NCU07666
NCU07670
NCU07699
NCU07700
NCU07717
NCU07722
NCU07723
NCU07726
NCU07732
NCU07737
NCU07741
NCU07755
NCU07763
NCU07768
NCU07778
NCU07794
NCU07805
NCU07811
NCU07829
NCU07830
NCU07831
NCU07852
NCU07855
NCU07859
NCU07869
NCU07870
NCU07871
NCU07874
NCU07878
NCU07896
NCU07904
NCU07915
NCU07916
NCU07921
NCU07922
NCU07927
NCU07929
NCU07936
NCU07948
NCU07956
NCU07967
NCU07974
NCU07977
NCU07978
NCU07981
NCU07982
NCU07988
NCU07995
NCU07998
NCU07999
NCU08003
NCU08009
NCU08013
NCU08037
NCU08040
NCU08049
NCU08060
NCU08062
NCU08066
NCU08070
NCU08095
NCU08099
NCU08100
NCU08111
NCU08116
NCU08133
NCU08140
NCU08151
NCU08169
NCU08176
NCU08179
NCU08185
NCU08186
NCU08187
NCU08189
NCU08233
NCU08272
NCU08295
NCU08298
NCU08301
NCU08302
NCU08341
NCU08343
NCU08352
NCU08358
NCU08366
NCU08378
NCU08396
NCU08408
NCU08412
NCU08413
NCU08435
NCU08443
NCU08445
NCU08455
NCU08457
NCU08471
NCU08484
NCU08490
NCU08502
NCU08516
NCU08535
NCU08549
NCU08552
NCU08557
NCU08559
NCU08568
NCU08594
NCU08603
NCU08609
NCU08616
NCU08620
NCU08637
NCU08641
NCU08669
NCU08686
NCU08687
NCU08699
NCU08713
NCU08715
NCU08726
NCU08727
NCU08728
NCU08750
NCU08755
NCU08757
NCU08769
NCU08781
NCU08784
NCU08790
NCU08792
NCU08794
NCU08807
NCU08812
NCU08818
NCU08825
NCU08850
NCU08852
NCU08858
NCU08870
NCU08895
NCU08901
NCU08905
NCU08916
NCU08920
NCU08922
NCU08923
NCU08927
NCU08946
NCU08949
NCU08951
NCU08954
NCU08956
NCU08963
NCU08964
NCU08968
NCU08976
NCU08980
NCU08985
NCU08998
NCU09010
NCU09022
NCU09034
NCU09041
NCU09049
NCU09050
NCU09056
NCU09061
NCU09069
NCU09078
NCU09099
NCU09101
NCU09106
NCU09115
NCU09131
NCU09132
NCU09133
NCU09135
NCU09141
NCU09162
NCU09167
NCU09169
NCU09170
NCU09185
NCU09207
NCU09209
NCU09210
NCU09211
NCU09228
NCU09259
NCU09276
NCU09277
NCU09280
NCU09297
NCU09306
NCU09311
NCU09327
NCU09331
NCU09333
NCU09349
NCU09355
NCU09365
NCU09403
NCU09412
NCU09413
NCU09416
NCU09423
NCU09436
NCU09437
NCU09464
NCU09473
NCU09474
NCU09475
NCU09486
NCU09487
NCU09488
NCU09498
NCU09499
NCU09500
NCU09508
NCU09517
NCU09518
NCU09521
NCU09524
NCU09525
NCU09526
NCU09527
NCU09532
NCU09533
NCU09573
NCU09597
NCU09608
NCU09612
NCU09615
NCU09621
NCU09630
NCU09643
NCU09654
NCU09656
NCU09674
NCU09680
NCU09683
NCU09708
NCU09714
NCU09715
NCU09720
NCU09739
NCU09758
NCU09765
NCU09767
NCU09778
NCU09782
NCU09799
NCU09810
NCU09820
NCU09821
NCU09823
NCU09826
NCU09858
NCU09864
NCU09865
NCU09895
NCU09903
NCU09915
NCU09917
NCU09970
NCU09975
NCU09976
NCU09999
NCU10011
NCU10012
NCU10021
NCU10029
NCU10030
NCU10039
NCU10048
NCU10049
NCU10053
NCU10075
NCU10101
NCU10107
NCU10169
NCU10276
NCU10291
NCU10304
NCU10351
NCU10359
NCU10400
NCU10518
NCU10546
NCU10567
NCU10659
NCU10683
NCU10697
NCU10747
NCU10762
NCU10889
NCU10893
NCU10894
NCU10933
NCU10987
NCU11053
NCU11109
NCU11175
NCU11186
NCU11201
NCU11212
NCU11228
NCU11237
NCU11260
NCU11261
NCU11263
NCU11264
NCU11286
NCU11287
NCU11289
NCU11293
NCU11305
NCU11321
NCU11324
NCU11340
NCU11356
NCU11363
NCU11410
NCU11417
NCU12025
NCU12097
NCU12150
NCU15829
NCU16363
NCU16380
NCU16385
NCU16441
NCU16443
NCU16468
NCU16474
NCU16477
NCU16557
NCU16583
NCU16614
NCU16616
NCU16630
NCU16649
NCU16683
NCU16699
NCU16710
NCU16715
NCU16720
NCU16742
NCU16755
NCU16790
NCU16802
NCU16803
NCU16819
NCU16821
NCU16822
NCU16833
NCU16902
NCU16916
NCU16980
NCU16992
NCU17042
NCU17055
NCU17073
NCU17083
NCU17126
NCU17177
NCU17185
NCU17257
NCU17263
NCU17268
